,zipcode,street_address,person_recovered_from_race,ucr_category
19234,40215,4800_Bellevue_Ave,White,Burglary
19235,40208,500_Montana_Ave,Black,Robbery
19239,40208,700_Algonquin_Pky,Black,Wpns_Law_Violation
19241,40202,500_S_5th_St,,Theft_Other
19242,40202,600_W_Jefferson_St,,Family_Offenses
19245,40203,1000_Place_Vert,Black,Wpns_Law_Violation
19248,40212,2800_Lytle_St,White,Wpns_Law_Violation
19251,40212,2800_Lytle_St,White,Wpns_Law_Violation
19254,40212,2800_Lytle_St,White,Wpns_Law_Violation
19257,40212,400_N_41st_St,Black,Wpns_Law_Violation
19260,40205,1500_Bardstown_Rd,White,Aggravated_Assault
19261,40220,3400_Mina_Ct,Black,Theft_Other
19262,40211,3500_Del_Park_Ter,Black,Wpns_Law_Violation
19263,40212,3500_Northwestern_Pky,White,Narcotics
19264,40214,4300_S_2nd_St,,Stolen_Property
19267,40214,4300_S_2nd_St,,Stolen_Property
19270,40214,4300_S_2nd_St,,Stolen_Property
19273,40203,600_S_18th_St,Black,Narcotics
19274,40217,900_Texas_Ave,White,Wpns_Law_Violation
19277,40202,0_Theatre_Sq,Black,Wpns_Law_Violation
19278,40211,3500_Hudson_Ave,,Aggravated_Assault
19281,40223,10600_Edgewater_Rd,White,Burglary
19286,40223,10600_Edgewater_Rd,White,Burglary
19291,40223,10600_Edgewater_Rd,White,Burglary
19296,40223,10600_Edgewater_Rd,White,Burglary
19301,40223,10600_Edgewater_Rd,White,Burglary
19306,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19309,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19312,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19318,40229,10100_Rolling_Stone_Dr,Black,Aggravated_Assault
19319,40217,1400_S_Hancock_St,Black,Wpns_Law_Violation
19320,40211,2200_W_Chestnut_St,Black,Aggravated_Assault
19321,40202,700_E_Broadway,Black,Wpns_Law_Violation
19322,40216,7100_Raggard_Rd,White,Theft_Other
19325,40212,100_Boston_Ct,Black,Wpns_Law_Violation
19326,40214,5300_Halsey_Ct,Black,Aggravated_Assault
19327,40217,900_Thruston_Ave,White,Narcotics
19329,40210,2200_Grand_Ave,Black,Aggravated_Assault
19330,40211,2900_W_Kentucky_St,Black,Intimidation
19331,40212,400_N_29th_St,Black,Robbery
19332,40215,1700_Liberty_Bell_Way,White,Accidental_Shooting
19333,40211,2200_W_Madison_St,Black,Wpns_Law_Violation
19334,40206,900_E_Washington_St,White,Aggravated_Assault
19336,40241,11400_Tazwell_Dr,White,Wpns_Law_Violation
19338,40241,11400_Tazwell_Dr,White,Wpns_Law_Violation
19340,40243,12900_Wooded_Forest_Rd,,All_Other_Offenses
19341,40203,2000_W_Broadway,Black,Wpns_Law_Violation
19342,40218,5800_Russett_Pl,Black,Narcotics
19343,40291,8600_Old_Bardstown_Rd,,Wpns_Law_Violation
19345,40203,1100_S_1st_St,White,Robbery
19347,40202,400_E_Jefferson_St,Black,Wpns_Law_Violation
19348,40202,600_W_Jefferson_St,Black,Burglary
19349,40219,8600_Preston_Hwy,Black,Wpns_Law_Violation
19350,40203,300_York_St,Black,Wpns_Law_Violation
19351,40210,1600_W_Ormsby_Ave,Black,Wpns_Law_Violation
19352,40214,4800_Southside_Dr,Hispanic,Wpns_Law_Violation
19353,40228,7900_Northern_Spy_Dr,Black,Wpns_Law_Violation
19357,40241,10500_Westport_Rd,Hispanic,Aggravated_Assault
19359,40212,4100_W_Market_St,,Wpns_Law_Violation
19360,40216,4500_Barrowdale_Dr,White,Burglary
19363,40216,4500_Barrowdale_Dr,White,Burglary
19366,40216,4500_Barrowdale_Dr,White,Burglary
19369,40219,5600_Preston_Hwy,,Robbery
19373,40299,10400_Taylorsville_Rd,White,Theft_Other
19374,40211,3400_River_Park_Dr,,Aggravated_Assault
19375,40059,6400_River_Rd,White,Aggravated_Assault
19377,40214,6600_Rob_Roy_St,White,Narcotics
19378,40210,1600_Moore_Ct,Black,Wpns_Law_Violation
19379,40212,2400_Northwestern_Pky,Black,Wpns_Law_Violation
19380,40202,600_WJefferson,White,Vandalism
19381,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19389,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19397,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19405,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19413,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19421,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19429,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19437,40219,8200_Minor_Ln,White,Wpns_Law_Violation
19445,40203,400_Claver_Ct,Black,Wpns_Law_Violation
19446,40291,5300_Hames_Trce,White,Narcotics
19448,40211,600_Cecil_Ave,Black,Wpns_Law_Violation
19449,40212,100_S_38th_St,White,Aggravated_Assault
19450,40203,1100_S_4th_St,Black,Counterfeiting
19451,40212,3500_W_Market_St,Black,Wpns_Law_Violation
19452,40209,200_Ottawa_Ave,White,Narcotics
19458,40209,200_Ottawa_Ave,White,Narcotics
19464,40209,200_Ottawa_Ave,White,Narcotics
19470,40209,200_Ottawa_Ave,White,Narcotics
19476,40209,200_Ottawa_Ave,White,Narcotics
19482,40209,200_Ottawa_Ave,White,Narcotics
19488,40215,3400_Glendale_Ave,Black,Burglary
19489,40229,11100_Brookley_Dr,White,Theft_Other
19490,40206,2400_Lindsay_Ave,White,Aggravated_Assault
19491,40214,400_Marshall_Walk,Black,Wpns_Law_Violation
19492,40209,800_Phillips_Ln,,Narcotics
19494,40202,600_W_Jefferson_St,,Wpns_Law_Violation
19496,40212,2600_Montgomery_St,Black,Aggravated_Assault
19499,40242,1100_Powerhouse_Ln,Black,Wpns_Law_Violation
19500,40211,2900_W_Kentucky_St,Black,Intimidation
19502,40241,10500_Bay_Pointe_Ct,White,Aggravated_Assault
19503,40212,2800_W_Muhammad_Ali_Blvd,Black,Wpns_Law_Violation
19504,40219,4900_Ronwood_Dr,White,Aggravated_Assault
19505,40216,4600_Cane_Run_Rd,White,Narcotics
19507,40216,4600_Cane_Run_Rd,White,Narcotics
19509,40242,8700_Best_Ct,White,Aggravated_Assault
19510,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19511,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19512,40202,600_W_Jefferson_St,Black,Aggravated_Assault
19515,40203,500_E_Ormsby_Ave,Black,Wpns_Law_Violation
19517,40203,500_E_Ormsby_Ave,Black,Wpns_Law_Violation
19520,40213,5000_Quail_Ct,Black,Robbery
19522,40213,5000_Quail_Ct,Black,Robbery
19524,40214,5300_Halsey_Ct,Black,Aggravated_Assault
19525,40214,6900_Brooklawn_Dr,White,Aggravated_Assault
19527,40272,1700_Ivy_Ridge_Ln,White,Wpns_Law_Violation
19528,40212,2200_Lytle_St,Black,Robbery
19529,40213,4800_Poplar_Level_Rd,Black,Aggravated_Assault
19530,40203,900_Read_Aly,Black,Narcotics
19532,40229,0_Smoore_Ct,White,Aggravated_Assault
19533,40208,1800_S_3rd_St,Black,Aggravated_Assault
19536,40291,5500_Del_Maria_Way,Black,Simple_Assault
19537,40218,2100_Goldsmith_Ln,Black,Aggravated_Assault
19541,40207,300_Eline_Ave,White,Narcotics_Equip
19545,40210,2200_Osage_Ave,Black,Wpns_Law_Violation
19546,40202,600_W_Jefferson_St,,Wpns_Law_Violation
19549,40229,200_Whisp_Brook_Cir,,Robbery
19551,40219,3800_Tuesday_Way,White,Intimidation
19552,40209,500_Phillips_Ln,White,Wpns_Law_Violation
19553,40215,1500_Longfield_Ave,Black,Narcotics
19554,40215,1700_Lafayette_Dr,Black,Wpns_Law_Violation
19555,40204,600_Baxter_Ave,Black,Wpns_Law_Violation
19556,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19557,40212,3400_W_Market_St,White,Aggravated_Assault
19559,40210,2100_Ratcliffe_Ave,Black,Wpns_Law_Violation
19560,40216,4300_Charlotte_Ann_Dr,Black,Counterfeiting
19563,40212,400_N_25th_St,Black,Robbery
19565,40207,4100_Stoneview_Dr,,Narcotics
19567,40207,4100_Stoneview_Dr,,Narcotics
19569,40211,2400_W_Chestnut_St,Black,Accidental_Shooting
19571,40211,1100_Plato_Ter,Black,Wpns_Law_Violation
19572,40215,4300_Whitmore_Ave,White,Narcotics
19576,40203,1000_S_7th_St,Black,Wpns_Law_Violation
19577,40211,4100_W_Broadway,Black,Wpns_Law_Violation
19578,40214,7800_St_Andrews_Church_Rd,Black,Wpns_Law_Violation
19579,40202,600_W_Jefferson_St,,Wpns_Law_Violation
19582,40211,3600_River_Park_Dr,Black,Narcotics
19587,40211,3600_River_Park_Dr,Black,Narcotics
19592,40211,3600_River_Park_Dr,Black,Narcotics
19597,40211,3600_River_Park_Dr,Black,Narcotics
19602,40211,3600_River_Park_Dr,Black,Narcotics
19607,40212,100_Crop_Ct,Black,Wpns_Law_Violation
19608,40202,600_W_Jefferson_St,,Vandalism
19610,40291,5400_Bardstown_Rd,Black,Wpns_Law_Violation
19611,40219,8700_Blue_Lick_Rd,White,Wpns_Law_Violation
19612,40219,8700_Blue_Lick_Rd,White,Wpns_Law_Violation
19613,40219,8700_Blue_Lick_Rd,White,Wpns_Law_Violation
19615,40258,4600_Crawford_Ave,White,Aggravated_Assault
19617,40258,4600_Crawford_Ave,White,Aggravated_Assault
19619,40203,600_Pearson_Ct,Black,Narcotics
19621,40202,600_W_Jefferson_St,,Narcotics
19622,40291,7600_Sailor_Rd,Black,Robbery
19624,40291,7600_Sailor_Rd,Black,Robbery
19626,40211,3100_W_Broadway,Black,Wpns_Law_Violation
19627,40299,3500_Tucker_Station_Rd,White,Narcotics
19629,40299,3500_Tucker_Station_Rd,White,Narcotics
19632,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19633,40272,10400_Greentree_Ln,Black,Robbery
19635,40272,10400_Greentree_Ln,Black,Robbery
19637,40203,1100_W_Chestnut_St,Black,Wpns_Law_Violation
19638,40272,12700_Castle_Rd,White,Wpns_Law_Violation
19639,40212,2600_W_Jefferson_St,Black,Wpns_Law_Violation
19640,40212,2600_W_Jefferson_St,Black,Wpns_Law_Violation
19641,40218,3500_Crossland_Way,Black,Narcotics
19642,40218,4900_Wheatley_Ct,Black,Robbery
19643,40291,6000_Hurstview_Rd,White,Narcotics
19644,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19646,40210,1300_Dixie_Hwy,Asian,Stolen_Property
19648,40214,7300_St_Andrews_Church_Rd,White,Intimidation
19649,40204,1200_Payne_St,White,Narcotics
19650,40205,2300_Douglass_Blvd,White,Aggravated_Assault
19651,40211,3400_Virginia_Ave,,Aggravated_Assault
19654,40220,3300_Breckenridge_Ln,Black,Wpns_Law_Violation
19655,40211,4500_Dumesnil_St,Black,Wpns_Law_Violation
19657,40211,4500_Dumesnil_St,Black,Wpns_Law_Violation
19659,40208,600_Compton_St,Black,Wpns_Law_Violation
19661,40208,600_Compton_St,Black,Wpns_Law_Violation
19663,40202,600_W_Jefferson_St,,Aggravated_Assault
19664,40202,600_W_Jefferson_St,White,Aggravated_Assault
19666,40202,600_W_Jefferson_St,White,Aggravated_Assault
19668,40215,4300_Lonsdale_Ave,White,Wpns_Law_Violation
19670,40215,4300_Lonsdale_Ave,White,Wpns_Law_Violation
19672,40210,2300_W_Hill_St,,Wpns_Law_Violation
19673,40203,1200_Cedar_Ct,Black,Narcotics
19674,40211,2900_Greenwood_Ave,Black,Aggravated_Assault
19675,40207,300_Wallace_Ave,White,Aggravated_Assault
19676,40203,400_E_Ormsby_Ave,White,Narcotics
19677,40203,700_E_Jacob_St,Black,Simple_Assault
19678,40272,9300_Burgoo_King_Rd,White,Intimidation
19681,40245,13600_Terrace_Creek_Dr,Black,Burglary
19682,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19683,40215,1100_Brookline_Ave,Black,Robbery
19684,40215,800_Barret_Ave,Black,Robbery
19685,40204,1100_Brookline_Ave,Black,Robbery
19686,40204,800_Barret_Ave,Black,Robbery
19687,40212,3300_Chestnut,Black,Stolen_Property
19691,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19692,40202,600_W_Jefferson_St,,Robbery
19693,40220,3300_Frontier_Trl,Black,Narcotics
19695,40220,3300_Frontier_Trl,Black,Narcotics
19697,40220,3300_Frontier_Trl,Black,Narcotics
19699,40216,4600_Cane_Run_Rd,Black,Wpns_Law_Violation
19700,40218,3300_Bardstown_Rd,Black,Narcotics
19701,40272,4200_Seabiscuit_Way,Black,Aggravated_Assault
19702,40208,1400_S_4th_St,Black,Stolen_Property
19703,40229,100_Market_Place_Dr,White,Theft_Other
19704,40211,1000_S_38th_St,Black,Wpns_Law_Violation
19705,40203,1000_S_7th_St,Black,All_Other_Offenses
19706,40118,200_Holly_Hills_Dr,White,Narcotics
19707,40208,700_Heywood_Ave,Black,Narcotics
19708,40208,7000_Osprey_Ridge_Dr,Black,Narcotics
19709,40228,700_Heywood_Ave,Black,Narcotics
19710,40228,7000_Osprey_Ridge_Dr,Black,Narcotics
19711,40219,4900_Poplar_Level_Rd,Asian,Aggravated_Assault
19712,40258,5500_Yucca_Ln,White,Aggravated_Assault
19714,40210,2200_W_Kentucky_St,Black,Wpns_Law_Violation
19715,40211,3300_Greenwood_Ave,Black,Narcotics
19717,40211,3300_Greenwood_Ave,Black,Narcotics
19719,40258,4900_Columbia_Ave,,Wpns_Law_Violation
19721,40211,3700_Chauncey_Ave,,Accidental_Shooting
19723,40212,2600_Rowan_St,White,Family_Offenses
19725,40212,2600_Rowan_St,White,Family_Offenses
19728,40216,2500_Millers_Ln,Black,Aggravated_Assault
19730,40215,3400_Glendale_Ave,White,Intimidation
19733,40215,3400_Glendale_Ave,White,Intimidation
19736,40215,3400_Glendale_Ave,White,Intimidation
19739,40229,9900_Lancewood_Rd,,Wpns_Law_Violation
19742,40212,400_N_29th_St,White,Stolen_Property
19744,40243,12900_Wooded_Forest_Rd,White,Aggravated_Assault
19746,40243,12900_Wooded_Forest_Rd,White,Aggravated_Assault
19748,40212,2600_Cedar_St,Black,Wpns_Law_Violation
19749,40212,2600_Cedar_St,Black,Narcotics
19750,40215,4800_Arling_Ct,White,Narcotics
19754,40215,4800_Arling_Ct,White,Narcotics
19758,40215,4800_Arling_Ct,White,Narcotics
19762,40215,4800_Arling_Ct,White,Narcotics
19766,40216,4700_Cane_Run_Rd,Black,Narcotics
19767,40202,600_W_Jefferson_St,Black,Robbery
19768,40220,3000_Rosedale_Blvd,White,Wpns_Law_Violation
19770,40220,3000_Rosedale_Blvd,White,Wpns_Law_Violation
19772,40212,500_N_35th_St,Black,Shoplifting
19773,40202,600_W_Jefferson_St,Black,Robbery
19775,40202,600_W_Jefferson_St,Black,Robbery
19777,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19778,40258,7500_Edenroc_Ln,Black,Narcotics
19780,40203,2000_Bank_St,White,Narcotics
19781,40208,400_Marret_Ave,Black,Wpns_Law_Violation
19782,40229,10200_Waycross_Ave,White,Narcotics
19785,40229,10200_Waycross_Ave,White,Narcotics
19788,40229,10200_Waycross_Ave,White,Narcotics
19791,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
19793,40219,5200_Ronwood_Dr,White,Wpns_Law_Violation
19794,40299,11700_Veranda_Way,White,Narcotics
19803,40299,11700_Veranda_Way,White,Narcotics
19812,40299,11700_Veranda_Way,White,Narcotics
19813,40299,11700_Veranda_Way,White,Narcotics
19814,40299,11700_Veranda_Way,White,Narcotics
19816,40299,11700_Veranda_Way,White,Narcotics
19817,40299,11700_Veranda_Way,White,Narcotics
19821,40299,11700_Veranda_Way,White,Narcotics
19830,40299,11700_Veranda_Way,White,Narcotics
19839,40299,11700_Veranda_Way,White,Narcotics
19848,40299,11700_Veranda_Way,White,Narcotics
19857,40299,11700_Veranda_Way,White,Narcotics
19866,40299,11700_Veranda_Way,White,Narcotics
19875,40203,900_S_Shelby_St,Black,Robbery
19878,40211,3900_River_Park_Dr,Black,Wpns_Law_Violation
19879,40212,100_S_45th_St,Black,Narcotics
19880,40211,700_Louis_Coleman_Jr_Dr,,Robbery
19881,40214,7300_Southside_Dr,White,Narcotics
19883,40214,7300_Southside_Dr,White,Narcotics
19888,40203,1000_S_2nd_St,,Aggravated_Assault
19889,40219,7900_Red_Cedar_Way,White,Aggravated_Assault
19890,40212,2900_Bank_St,Black,Aggravated_Assault
19891,40202,600_W_Jefferson_St,Black,Robbery
19893,40202,600_W_Jefferson_St,Black,Robbery
19895,40213,1300_Cleo_Ave,White,Wpns_Law_Violation
19896,40208,500_Montana_Ave,Black,Wpns_Law_Violation
19898,40203,1800_Rowan_St,Native_American,Aggravated_Assault
19899,40212,2600_Cedar_St,Black,Wpns_Law_Violation
19900,40202,600_W_Jefferson_St,Black,Robbery
19902,40272,10400_Greentree_Ln,White,Wpns_Law_Violation
19904,40272,10400_Greentree_Ln,White,Wpns_Law_Violation
19906,40205,2200_Tyler_Ln,White,Aggravated_Assault
19907,40211,600_S_39th_St,Black,Wpns_Law_Violation
19908,40219,700_Mccawley_Rd,White,Aggravated_Assault
19910,40219,700_Mccawley_Rd,White,Aggravated_Assault
19912,40218,2100_Goldsmith_Ln,,Accidental_Shooting
19914,40218,2000_Terril_Ln,Black,Narcotics
19915,40204,1000_Samuel_St,White,Narcotics
19917,40218,1900_Goldsmith_Ln,,All_Other_Offenses
19918,40214,7200_Yorktown_Rd,,Aggravated_Assault
19921,40203,500_N_22nd_St,Black,Wpns_Law_Violation
19922,40203,600_E_Oak_St,Black,Wpns_Law_Violation
19924,40211,2500_W_Chestnut_St,Black,Narcotics
19925,40213,4600_Shasta_Trl,Black,Narcotics
19927,40213,4600_Shasta_Trl,Black,Narcotics
19929,40211,500_Louis_Coleman_Jr_Dr,Black,Aggravated_Assault
19930,40203,600_S_16th_St,,Aggravated_Assault
19931,40203,900_S_Hancock_St,,Wpns_Law_Violation
19933,40214,7100_Southside_Dr,Black,Aggravated_Assault
19934,40214,7300_Aurora_Dr,Asian,Aggravated_Assault
19937,40214,7300_Aurora_Dr,Asian,Aggravated_Assault
19940,40214,7300_Aurora_Dr,Asian,Aggravated_Assault
19944,40212,100_N_37th_St,Black,Wpns_Law_Violation
19945,40208,1300_Central_Ave,White,Robbery
19946,40208,2700_Rodman_St,Black,Wpns_Law_Violation
19948,40203,400_N_20th_St,White,Narcotics
19949,40203,400_S_12th_St,Black,Narcotics
19950,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19951,40212,2200_W_Muhammad_Ali_Blvd,Black,Wpns_Law_Violation
19953,40212,2200_W_Muhammad_Ali_Blvd,Black,Wpns_Law_Violation
19955,40202,600_W_Jefferson_St,,Wpns_Law_Violation
19957,40202,600_W_Jefferson_St,,Wpns_Law_Violation
19961,40210,2000_St_Louis_Ave,Black,Wpns_Law_Violation
19968,40208,1200_Lillian_Ave,Hispanic,Simple_Assault
19970,40211,2800_W_Chestnut_St,Black,Robbery
19971,40208,1200_Weller_Ave,Black,Wpns_Law_Violation
19973,40212,4400_Parker_Ave,Black,Wpns_Law_Violation
19977,40202,600_W_Jefferson_St,Black,Accidental_Shooting
19978,40203,1900_W_Chestnut_St,Black,Wpns_Law_Violation
19979,40215,4000_Taylor_Blvd,Black,Simple_Assault
19980,40203,500_Dr_W_J_Hodge_St,Black,Wpns_Law_Violation
19981,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
19982,40211,800_S_23rd_St,,Narcotics
19984,40059,5700_Captains_Quarters_Rd,Black,Wpns_Law_Violation
19985,40202,600_W_Jefferson_St,,Robbery
19986,40291,5300_Hames_Trce,Black,Robbery
19987,40213,1300_Cleo_Ave,White,Aggravated_Assault
19988,40208,1500_Bellamy_Pl,Black,Wpns_Law_Violation
19989,40211,2700_Greenwood_Ave,Black,Wpns_Law_Violation
19992,40211,2700_Greenwood_Ave,Black,Wpns_Law_Violation
19995,40211,2700_Greenwood_Ave,Black,Wpns_Law_Violation
19998,40220,3100_Churchill_Pl,Black,Aggravated_Assault
19999,40216,3900_7th_Street_Rd,Black,Counterfeiting
20000,40291,7000_Wildwood_Cir,White,Narcotics
20002,40291,7000_Wildwood_Cir,White,Narcotics
20008,40203,1000_Place_Jaune,Black,Wpns_Law_Violation
20009,40215,4200_Taylor_Blvd,Black,Wpns_Law_Violation
20010,40291,8000_Hall_Farm_Dr,,Aggravated_Assault
20012,40291,8000_Hall_Farm_Dr,,Aggravated_Assault
20014,40216,3200_Rosewedge_Way,,Burglary
20015,40202,600_W_Jefferson_St,,Aggravated_Assault
20019,40210,1600_Cypress_St,Black,Wpns_Law_Violation
20020,40210,1600_Cypress_St,Black,Wpns_Law_Violation
20021,40211,2900_W_Kentucky_St,Black,Wpns_Law_Violation
20022,40229,5600_Oakridge_Pl,White,Narcotics
20025,40229,5600_Oakridge_Pl,White,Narcotics
20028,40229,5600_Oakridge_Pl,White,Narcotics
20031,40229,9300_Coolridge_Dr,White,Wpns_Law_Violation
20032,40210,2100_W_Burnett_Ave,Black,Wpns_Law_Violation
20033,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20038,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20043,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20048,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20053,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20060,40214,100_Gillette_Ave,Black,Wpns_Law_Violation
20061,40215,1200_Manitau_Ave,White,Aggravated_Assault
20062,40210,1700_St_Louis_Ave,Black,Wpns_Law_Violation
20065,40212,2600_W_Jefferson_St,Black,Wpns_Law_Violation
20066,40213,4100_Preston_Hwy,White,Narcotics
20068,40213,4100_Preston_Hwy,White,Narcotics
20071,40208,2100_7th_Street_Rd,Black,Wpns_Law_Violation
20072,40212,2700_Cedar_St,Black,Wpns_Law_Violation
20073,40217,800_Mulberry_St,White,Aggravated_Assault
20077,40211,2900_W_Kentucky_St,Black,Wpns_Law_Violation
20079,40211,2100_W_Chestnut_St,Black,Wpns_Law_Violation
20080,40211,3100_Dr_William_G_Weathers_Dr,Black,Simple_Assault
20089,40206,100_Stevenson_Ave,White,All_Other_Offenses
20090,40211,2900_Dumesnil_St,Black,Wpns_Law_Violation
20091,40208,1200_Lillian_Ave,White,Narcotics
20092,40208,400_Creel_Ave,Black,Wpns_Law_Violation
20094,40215,1100_W_Ashland_Ave,White,Wpns_Law_Violation
20095,40212,200_S_24th_St,Black,Wpns_Law_Violation
20096,40203,900_S_1st_St,Black,Narcotics
20099,40206,100_N_Jane_St,White,Aggravated_Assault
20100,40203,100_S_20th_St,Black,Wpns_Law_Violation
20101,40203,1000_W_Jefferson_St,Black,Wpns_Law_Violation
20105,40210,1400_S_12th_St,Black,Wpns_Law_Violation
20106,40219,3500_Winnland_Dr,Black,Narcotics
20107,40214,3800_S_5th_St,White,Aggravated_Assault
20108,40202,600_W_Jefferson_St,,Wpns_Law_Violation
20109,40241,7400_Falls_Ridge_Ct,,Narcotics
20111,40241,7400_Falls_Ridge_Ct,,Narcotics
20117,40214,800_Candleglow_Ct,Black,Wpns_Law_Violation
20118,40118,9500_Balance_Ln,White,All_Other_Offenses
20119,40272,10000_Plaudit_Way,,Aggravated_Assault
20120,40211,2100_S_40th_St,Black,Intimidation
20121,40212,2200_Bank_St,White,Narcotics
20122,40211,3200_Virginia_Ave,Black,Wpns_Law_Violation
20123,40211,4200_Virginia_Ave,Black,Wpns_Law_Violation
20125,40228,8200_Arbor_Meadow_Way,White,Aggravated_Assault
20127,40212,200_S_28th_St,Black,Aggravated_Assault
20128,40214,3700_Southern_Pky,White,Wpns_Law_Violation
20131,40203,1200_Fisk_Ct,Black,Wpns_Law_Violation
20132,40217,400_Atwood_St,White,Narcotics
20133,40208,900_Burton_Ave,,Wpns_Law_Violation
20134,40216,6600_Huff_Ln,White,Narcotics
20135,40228,8900_William_Penn_Way,White,Narcotics
20137,40228,8900_William_Penn_Way,White,Narcotics
20140,40211,1000_S_28th_St,Black,Narcotics
20141,40211,1000_S_28th_St,Black,Wpns_Law_Violation
20142,40216,1800_Appleton_Ln,White,Narcotics
20144,40216,1800_Appleton_Ln,White,Narcotics
20146,,1800_Appleton_Ln,,Aggravated_Assault
20147,,800_Barret_Ave,White,Aggravated_Assault
20148,40204,1800_Appleton_Ln,White,Aggravated_Assault
20149,40204,800_Barret_Ave,White,Aggravated_Assault
20150,40203,2000_W_Market_St,Black,Narcotics
20157,40212,2900_Bank_Ct,Black,Aggravated_Assault
20159,40291,5800_Lisa_Ct,White,Aggravated_Assault
20160,40206,800_E_Washington_St,White,Narcotics
20161,40213,1400_Gardiner_Ln,,Counterfeiting
20162,40212,2600_Rowan_St,White,Narcotics
20166,40202,400_S_1st_St,Hispanic,Aggravated_Assault
20167,40214,6600_Southside_Dr,White,Narcotics
20169,40214,6600_Southside_Dr,White,Narcotics
20171,40211,1400_Beech_St,Black,Wpns_Law_Violation
20172,40208,200_E_Magnolia_Ave,Black,Aggravated_Assault
20173,40219,3400_Olive_Rd,White,Narcotics
20178,40216,3000_Huberta_Dr,White,Narcotics
